Nome estacao,Nr Rack,Area Linha Separaçao,Linha,Coluna,Codigo Material,Conferencia Obrigatoria
RUA 5,7,2,6,A,50188,0
RUA 5,7,2,6,B,49932,0
RUA 5,7,2,6,C,55710,0
RUA 5,7,2,6,D,47863,0
RUA 5,7,2,6,E,,0
RUA 5,8,2,1,A,83837,0
RUA 5,8,2,1,B,83824,0
RUA 5,8,2,1,C,83823,0
RUA 5,8,2,1,D,47378,0
RUA 5,8,2,1,E,,0
RUA 5,8,2,2,A,51975,0
RUA 5,8,2,2,B,52280,0
RUA 5,8,2,2,C,51783,0
RUA 5,8,2,2,D,82084,0
RUA 5,8,2,2,E,,0
RUA 5,8,2,3,A,83836,0
RUA 5,8,2,3,B,56607,0
RUA 5,8,2,3,C,82061,0
RUA 5,8,2,3,D,83845,0
RUA 5,8,2,3,E,82093,0
RUA 5,8,2,4,A,56606,0
RUA 5,8,2,4,B,82091,0
RUA 5,8,2,4,C,82098,0
RUA 5,8,2,4,D,52279,0
RUA 5,8,2,4,E,,0
RUA 5,8,2,5,A,82086,0
RUA 5,8,2,5,B,83839,0
RUA 5,8,2,5,C,57966,0
RUA 5,8,2,5,D,85361,0
RUA 5,8,2,5,E,,0
RUA 5,8,2,6,A,82083,0
RUA 5,8,2,6,B,47415,0
RUA 5,8,2,6,C,85829,0
RUA 5,8,2,6,D,57965,0
RUA 5,8,2,6,E,,0
RUA 5,9,2,1,A,53003,0
RUA 5,9,2,1,B,94879,0
RUA 5,9,2,1,C,86798,0
RUA 5,9,2,1,D,48504,0
RUA 5,9,2,1,E,,0
RUA 5,9,2,2,A,56217,0
RUA 5,9,2,2,B,94886,0
RUA 5,9,2,2,C,86799,0
RUA 5,9,2,2,D,86397,0
RUA 5,9,2,2,E,,0
RUA 5,9,2,3,A,50513,0
RUA 5,9,2,3,B,90516,0
RUA 5,9,2,3,C,52542,0
RUA 5,9,2,3,D,86396,0
RUA 5,9,2,3,E,,0
RUA 5,9,2,4,A,51755,0
RUA 5,9,2,4,B,90517,0
RUA 5,9,2,4,C,90654;90709;90710;90711;90712;90713;90714;90715;90716;90717;90718;90719;90720;90721;90722;90723;90724;90726;90727;90728;90729;90731;90653;90655;90656;90657;90658;90659;90660;90661;90662;90664;90665;90666;90667;90668;90669;90670;90671;90672;90673;90674,0
RUA 5,9,2,4,D,89599,0
RUA 5,9,2,4,E,,0
RUA 5,9,2,5,A,46936,0
RUA 5,9,2,5,B,90519,0
RUA 5,9,2,5,C,90593,0
RUA 5,9,2,5,D,90117,0
RUA 5,9,2,5,E,,0
RUA 5,9,2,6,A,52850,0
RUA 5,9,2,6,B,88130,0
RUA 5,9,2,6,C,90507,0
RUA 5,9,2,6,D,89870,0
RUA 5,9,2,6,E,,0
RUA 5,10,2,1,A,56488,0
RUA 5,10,2,1,B,48555,0
RUA 5,10,2,1,C,85826,0
RUA 5,10,2,1,D,82060,0
RUA 5,10,2,1,E,,0
RUA 5,10,2,2,A,51991,0
RUA 5,10,2,2,B,55208,0
RUA 5,10,2,2,C,47416,0
RUA 5,10,2,2,D,51782,0
RUA 5,10,2,2,E,,0
RUA 5,10,2,3,A,82063,0
RUA 5,10,2,3,B,51796,0
RUA 5,10,2,3,C,90508,0
RUA 5,10,2,3,D,56278,0
RUA 5,10,2,3,E,82094,0
RUA 5,10,2,4,A,83844,0
RUA 5,10,2,4,B,83843,0
RUA 5,10,2,4,C,90510,0
RUA 5,10,2,4,D,51787,0
RUA 5,10,2,4,E,,0
RUA 5,10,2,5,A,47407,0
RUA 5,10,2,5,B,90509,0
RUA 5,10,2,5,C,58724,0
RUA 5,10,2,5,D,85165,0
RUA 5,10,2,5,E,,0
RUA 5,10,2,6,A,85171,0
RUA 5,10,2,6,B,83842,0
RUA 5,10,2,6,C,83840,0
RUA 5,10,2,6,D,51793,0
RUA 5,10,2,6,E,,0
RUA 6,1,2,1,A,57801,0
RUA 6,1,2,1,B,56164,0
RUA 6,1,2,1,C,93277,0
RUA 6,1,2,1,D,88720,0
RUA 6,1,2,1,E,,0
RUA 6,1,2,2,A,58193,0
RUA 6,1,2,2,B,87442,0
RUA 6,1,2,2,C,58636,0
RUA 6,1,2,2,D,59682,0
RUA 6,1,2,2,E,,0
RUA 6,1,2,3,A,57730;58417,0
RUA 6,1,2,3,B,52031,0
RUA 6,1,2,3,C,84216,0
RUA 6,1,2,3,D,51466,0
RUA 6,1,2,3,E,55649,0
RUA 6,1,2,4,A,52581,0
RUA 6,1,2,4,B,89846,0
RUA 6,1,2,4,C,85915,0
RUA 6,1,2,4,D,53958,0
RUA 6,1,2,4,E,,0
RUA 6,1,2,5,A,56973,0
RUA 6,1,2,5,B,89645,0
RUA 6,1,2,5,C,59683,0
RUA 6,1,2,5,D,57902,0
RUA 6,1,2,5,E,,0
RUA 6,1,2,6,A,49927,0
RUA 6,1,2,6,B,56865,0
RUA 6,1,2,6,C,56585,0
RUA 6,1,2,6,D,49921,0
RUA 6,1,2,6,E,,0
RUA 6,2,2,1,A,58380,0
RUA 6,2,2,1,B,56291,0
RUA 6,2,2,1,C,75318,0
RUA 6,2,2,1,D,52406,0
RUA 6,2,2,1,E,,0
RUA 6,2,2,2,A,75313,0
RUA 6,2,2,2,B,93718,0
RUA 6,2,2,2,C,81132,0
RUA 6,2,2,2,D,56135,0
RUA 6,2,2,2,E,,0
RUA 6,2,2,3,A,55437,0
RUA 6,2,2,3,B,55407,0
RUA 6,2,2,3,C,56836,0
RUA 6,2,2,3,D,87363,0
RUA 6,2,2,3,E,53755,0
RUA 6,2,2,4,A,59189,0
RUA 6,2,2,4,B,55403,0
RUA 6,2,2,4,C,56322,0
RUA 6,2,2,4,D,56323,0
RUA 6,2,2,4,E,,0
RUA 6,2,2,5,A,87364,0
RUA 6,2,2,5,B,89098,0
RUA 6,2,2,5,C,54000,0
RUA 6,2,2,5,D,58181,0
RUA 6,2,2,5,E,,0
RUA 6,2,2,6,A,49925,0
RUA 6,2,2,6,B,56676,0
RUA 6,2,2,6,C,88738,0
RUA 6,2,2,6,D,56765,0
RUA 6,2,2,6,E,,0
RUA 6,3,2,1,A,58871,0
RUA 6,3,2,1,B,37003;94989,0
RUA 6,3,2,1,C,89203,0
RUA 6,3,2,1,D,89084,0
RUA 6,3,2,1,E,,0
RUA 6,3,2,2,A,58868,0
RUA 6,3,2,2,B,86293,0
RUA 6,3,2,2,C,89204,0
RUA 6,3,2,2,D,87304,0
RUA 6,3,2,2,E,,0
RUA 6,3,2,3,A,79354,0
RUA 6,3,2,3,B,89097,0
RUA 6,3,2,3,C,80939,0
RUA 6,3,2,3,D,89085,0
RUA 6,3,2,3,E,,0
RUA 6,3,2,4,A,58865,0
RUA 6,3,2,4,B,94212,0
RUA 6,3,2,4,C,89206,0
RUA 6,3,2,4,D,85164,0
RUA 6,3,2,4,E,,0
RUA 6,3,2,5,A,58194,0
RUA 6,3,2,5,B,88631,0
RUA 6,3,2,5,C,94213,0
RUA 6,3,2,5,D,87308,0
RUA 6,3,2,5,E,,0
RUA 6,3,2,6,A,54003,0
RUA 6,3,2,6,B,57641,0
RUA 6,3,2,6,C,57791,0
RUA 6,3,2,6,D,53743,0
RUA 6,3,2,6,E,,0
RUA 6,4,2,1,A,50483,0
RUA 6,4,2,1,B,89096,0
RUA 6,4,2,1,C,89483,0
RUA 6,4,2,1,D,57505,0
RUA 6,4,2,1,E,,0
RUA 6,4,2,2,A,75320,0
RUA 6,4,2,2,B,88739,0
RUA 6,4,2,2,C,93700,0
RUA 6,4,2,2,D,85995,0
RUA 6,4,2,2,E,,0
RUA 6,4,2,3,A,88742,0
RUA 6,4,2,3,B,51515,0
RUA 6,4,2,3,C,56487,0
RUA 6,4,2,3,D,53726,0
RUA 6,4,2,3,E,,0
RUA 6,4,2,4,A,54475,0
RUA 6,4,2,4,B,57837,0
RUA 6,4,2,4,C,86340,0
RUA 6,4,2,4,D,87271,0
RUA 6,4,2,4,E,,0
RUA 6,4,2,5,A,59207,0
RUA 6,4,2,5,B,58383,0
RUA 6,4,2,5,C,50480,0
RUA 6,4,2,5,D,89370,0
RUA 6,4,2,5,E,,0
RUA 6,4,2,6,A,56678,0
RUA 6,4,2,6,B,52943,0
RUA 6,4,2,6,C,58869,0
RUA 6,4,2,6,D,53338,0
RUA 6,4,2,6,E,,0
RUA 6,5,2,1,A,73388,0
RUA 6,5,2,1,B,56672,0
RUA 6,5,2,1,C,56674,0
RUA 6,5,2,1,D,89715,0
RUA 6,5,2,1,E,,0
RUA 6,5,2,2,A,56557,0
RUA 6,5,2,2,B,93274,0
RUA 6,5,2,2,C,58135,0
RUA 6,5,2,2,D,57476,0
RUA 6,5,2,2,E,58948,0
RUA 6,5,2,3,A,58640,0
RUA 6,5,2,3,B,57833,0
RUA 6,5,2,3,C,57829,0
RUA 6,5,2,3,D,58633,0
RUA 6,5,2,3,E,,0
RUA 6,5,2,4,A,57235,0
RUA 6,5,2,4,B,57832,0
RUA 6,5,2,4,C,57491,0
RUA 6,5,2,4,D,58641,0
RUA 6,5,2,4,E,,0
RUA 6,5,2,5,A,55444,0
RUA 6,5,2,5,B,55472,0
RUA 6,5,2,5,C,55476,0
RUA 6,5,2,5,D,58187,0
RUA 6,5,2,5,E,,0
RUA 6,5,2,6,A,55475,0
RUA 6,5,2,6,B,55473,0
RUA 6,5,2,6,C,55474,0
RUA 6,5,2,6,D,58639,0
RUA 6,5,2,6,E,,0
RUA 6,6,2,1,A,,0
RUA 6,6,2,1,B,,0
RUA 6,6,2,1,C,,0
RUA 6,6,2,1,D,,0
RUA 6,6,2,1,E,,0
RUA 6,6,2,2,A,,0
RUA 6,6,2,2,B,,0
RUA 6,6,2,2,C,,0
RUA 6,6,2,2,D,,0
RUA 6,6,2,2,E,,0
RUA 6,6,2,3,A,,0
RUA 6,6,2,3,B,,0
RUA 6,6,2,3,C,,0
RUA 6,6,2,3,D,,0
RUA 6,6,2,3,E,,0
RUA 6,6,2,4,A,,0
RUA 6,6,2,4,B,,0
RUA 6,6,2,4,C,,0
RUA 6,6,2,4,D,,0
RUA 6,6,2,4,E,,0
RUA 6,6,2,5,A,,0
RUA 6,6,2,5,B,,0
RUA 6,6,2,5,C,,0
RUA 6,6,2,5,D,,0
RUA 6,6,2,5,E,,0
RUA 6,6,2,6,A,,0
RUA 6,6,2,6,B,,0
RUA 6,6,2,6,C,,0
RUA 6,6,2,6,D,,0
RUA 6,6,2,6,E,,0
RUA 6,7,2,1,A,,0
RUA 6,7,2,1,B,,0
RUA 6,7,2,1,C,,0
RUA 6,7,2,1,D,,0
RUA 6,7,2,1,E,,0
RUA 6,7,2,2,A,,0
RUA 6,7,2,2,B,,0
RUA 6,7,2,2,C,,0
RUA 6,7,2,2,D,,0
RUA 6,7,2,2,E,,0
RUA 6,7,2,3,A,,0
RUA 6,7,2,3,B,,0
RUA 6,7,2,3,C,,0
RUA 6,7,2,3,D,,0
RUA 6,7,2,3,E,,0
RUA 6,7,2,4,A,,0
RUA 6,7,2,4,B,,0
RUA 6,7,2,4,C,,0
RUA 6,7,2,4,D,,0
RUA 6,7,2,4,E,,0
RUA 6,7,2,5,A,,0
RUA 6,7,2,5,B,,0
RUA 6,7,2,5,C,,0
RUA 6,7,2,5,D,,0
RUA 6,7,2,5,E,,0
RUA 6,7,2,6,A,,0
RUA 6,7,2,6,B,,0
RUA 6,7,2,6,C,,0
RUA 6,7,2,6,D,,0
RUA 6,7,2,6,E,,0
RUA 6,8,2,1,A,,0
RUA 6,8,2,1,B,,0
RUA 6,8,2,1,C,,0
RUA 6,8,2,1,D,,0
RUA 6,8,2,1,E,,0
RUA 6,8,2,2,A,,0
RUA 6,8,2,2,B,,0
RUA 6,8,2,2,C,,0
RUA 6,8,2,2,D,,0
RUA 6,8,2,2,E,,0
RUA 6,8,2,3,A,,0
RUA 6,8,2,3,B,,0
RUA 6,8,2,3,C,,0
RUA 6,8,2,3,D,,0
RUA 6,8,2,3,E,,0
RUA 6,8,2,4,A,,0
RUA 6,8,2,4,B,,0
RUA 6,8,2,4,C,,0
RUA 6,8,2,4,D,,0
RUA 6,8,2,4,E,,0
RUA 6,8,2,5,A,,0
RUA 6,8,2,5,B,,0
RUA 6,8,2,5,C,,0
RUA 6,8,2,5,D,,0
RUA 6,8,2,5,E,,0
RUA 6,8,2,6,A,,0
RUA 6,8,2,6,B,,0
RUA 6,8,2,6,C,,0
RUA 6,8,2,6,D,,0
RUA 6,8,2,6,E,,0
RUA 6,9,2,1,A,,0
RUA 6,9,2,1,B,,0
RUA 6,9,2,1,C,,0
RUA 6,9,2,1,D,,0
RUA 6,9,2,1,E,,0
RUA 6,9,2,2,A,,0
RUA 6,9,2,2,B,,0
RUA 6,9,2,2,C,,0
RUA 6,9,2,2,D,,0
RUA 6,9,2,2,E,,0
RUA 6,9,2,3,A,,0
RUA 6,9,2,3,B,,0
RUA 6,9,2,3,C,,0
RUA 6,9,2,3,D,,0
RUA 6,9,2,3,E,,0
RUA 6,9,2,4,A,,0
RUA 6,9,2,4,B,,0
RUA 6,9,2,4,C,,0
RUA 6,9,2,4,D,,0
RUA 6,9,2,4,E,,0
RUA 6,9,2,5,A,,0
RUA 6,9,2,5,B,,0
RUA 6,9,2,5,C,,0
RUA 6,9,2,5,D,,0
RUA 6,9,2,5,E,,0
RUA 6,9,2,6,A,,0
RUA 6,9,2,6,B,,0
RUA 6,9,2,6,C,,0
RUA 6,9,2,6,D,,0
RUA 6,9,2,6,E,,0
RUA 6,10,2,1,A,,0
RUA 6,10,2,1,B,,0
RUA 6,10,2,1,C,,0
RUA 6,10,2,1,D,,0
RUA 6,10,2,1,E,,0
RUA 6,10,2,2,A,,0
RUA 6,10,2,2,B,,0
RUA 6,10,2,2,C,,0
RUA 6,10,2,2,D,,0
RUA 6,10,2,2,E,,0
RUA 6,10,2,3,A,,0
RUA 6,10,2,3,B,,0
RUA 6,10,2,3,C,,0
RUA 6,10,2,3,D,,0
RUA 6,10,2,3,E,,0
RUA 6,10,2,4,A,,0
RUA 6,10,2,4,B,,0
RUA 6,10,2,4,C,,0
RUA 6,10,2,4,D,,0
RUA 6,10,2,4,E,,0
RUA 6,10,2,5,A,,0
RUA 6,10,2,5,B,,0
RUA 6,10,2,5,C,,0
RUA 6,10,2,5,D,,0
RUA 6,10,2,5,E,,0
RUA 6,10,2,6,A,,0
RUA 6,10,2,6,B,,0
RUA 6,10,2,6,C,,0
RUA 6,10,2,6,D,,0
RUA 6,10,2,6,E,,0
RUA 2A,1,2,1,A,88750,0
RUA 2A,1,2,1,B,86895,0
RUA 2A,1,2,1,C,87151,0
RUA 2A,1,2,1,D,52167,0
RUA 2A,1,2,1,E,,0
RUA 2A,1,2,2,A,58123,0
RUA 2A,1,2,2,B,86902,0
RUA 2A,1,2,2,C,58980,0
RUA 2A,1,2,2,D,94051,0
RUA 2A,1,2,2,E,,0
RUA 2A,1,2,3,A,53422,0
RUA 2A,1,2,3,B,58275,0
RUA 2A,1,2,3,C,87108,0
RUA 2A,1,2,3,D,86948,0
RUA 2A,1,2,3,E,59834,0
RUA 2A,1,2,4,A,56028,0
RUA 2A,1,2,4,B,57750,0
RUA 2A,1,2,4,C,86952,0
RUA 2A,1,2,4,D,88911,0
RUA 2A,1,2,4,E,,0
RUA 2A,1,2,5,A,56000,0
RUA 2A,1,2,5,B,88687,0
RUA 2A,1,2,5,C,59957,0
RUA 2A,1,2,5,D,59065,0
RUA 2A,1,2,5,E,,0
RUA 2A,1,2,6,A,49931,0
RUA 2A,1,2,6,B,59012,0
RUA 2A,1,2,6,C,87951,0
RUA 2A,1,2,6,D,57882,0
RUA 2A,1,2,6,E,,0
RUA 0,1,2,1,A,86095,0
RUA 0,1,2,1,B,57598,0
RUA 0,1,2,1,C,56408,0
RUA 0,1,2,1,D,59013,0
RUA 0,1,2,1,E,83083,0
RUA 0,1,2,1,F,93752,0
RUA 0,1,2,1,G,50290,0
RUA 0,1,2,1,H,77219,0
RUA 0,1,2,1,I,30201,0
RUA 0,1,2,1,J,59059,0
RUA 0,1,2,1,K,52946,0
RUA 0,1,2,1,L,,0
RUA 0,1,2,2,A,57551,0
RUA 0,1,2,2,B,51791,0
RUA 0,1,2,2,C,59467,0
RUA 0,1,2,2,D,58847,0
RUA 0,1,2,2,E,87381,0
RUA 0,1,2,2,F,94109,0
RUA 0,1,2,2,G,59498,0
RUA 0,1,2,2,H,56995,0
RUA 0,1,2,2,I,55358,0
RUA 0,1,2,2,J,54461,0
RUA 0,1,2,2,K,58924,0
RUA 0,1,2,2,L,,0
RUA 0,1,2,3,A,50056,0
RUA 0,1,2,3,B,58934,0
RUA 0,1,2,3,C,94108,0
RUA 0,1,2,3,D,73217,0
RUA 0,1,2,3,E,52301,0
RUA 0,1,2,3,F,49682,0
RUA 0,1,2,3,G,90893,0
RUA 0,1,2,3,H,59307,0
RUA 0,1,2,3,I,,0
RUA 0,1,2,3,J,57879,0
RUA 0,1,2,3,K,54153,0
RUA 0,1,2,3,L,,0
RUA 0,1,2,4,A,57303,0
RUA 0,1,2,4,B,94114,0
RUA 0,1,2,4,C,94997,0
RUA 0,1,2,4,D,55658,0
RUA 0,1,2,4,E,53971,0
RUA 0,1,2,4,F,55673,0
RUA 0,1,2,4,G,85922,0
RUA 0,1,2,4,H,49157,0
RUA 0,1,2,4,I,55847,0
RUA 0,1,2,4,J,54152,0
RUA 0,1,2,4,K,58277,0
RUA 0,1,2,4,L,,0
RUA 0,1,2,5,A,58682,0
RUA 0,1,2,5,B,48127,0
RUA 0,1,2,5,C,56490,0
RUA 0,1,2,5,D,83096,0
RUA 0,1,2,5,E,84321,0
RUA 0,1,2,5,F,51944,0
RUA 0,1,2,5,G,59499,0
RUA 0,1,2,5,H,58114,0
RUA 0,1,2,5,I,57903,0
RUA 0,1,2,5,J,49156,0
RUA 0,1,2,5,K,,0
RUA 0,1,2,5,L,,0
RUA 0,1,2,6,A,50113,0
RUA 0,1,2,6,B,58136,0
RUA 0,1,2,6,C,93223,0
RUA 0,1,2,6,D,49978,0
RUA 0,1,2,6,E,55608,0
RUA 0,1,2,6,F,51399,0
RUA 0,1,2,6,G,59500,0
RUA 0,1,2,6,H,59196,0
RUA 0,1,2,6,I,,0
RUA 0,1,2,6,J,52896,0
RUA 0,1,2,6,K,50707,0
RUA 0,1,2,6,L,,0
RUA 0,1,2,7,A,49510,0
RUA 0,1,2,7,B,47406,0
RUA 0,1,2,7,C,51433,0
RUA 0,1,2,7,D,50123,0
RUA 0,1,2,7,E,56407,0
RUA 0,1,2,7,F,86897,0
RUA 0,1,2,7,G,86160,0
RUA 0,1,2,7,H,53967,0
RUA 0,1,2,7,I,88971,0
RUA 0,1,2,7,J,55374,0
RUA 0,1,2,7,K,85921,0
RUA 0,1,2,7,L,,0
RUA 0,1,2,8,A,53456,0
RUA 0,1,2,8,B,82081,0
RUA 0,1,2,8,C,94998,0
RUA 0,1,2,8,D,59309,0
RUA 0,1,2,8,E,49054,0
RUA 0,1,2,8,F,54660,0
RUA 0,1,2,8,G,59496,0
RUA 0,1,2,8,H,94110,0
RUA 0,1,2,8,I,50447,0
RUA 0,1,2,8,J,58533,0
RUA 0,1,2,8,K,58508,0
RUA 0,1,2,8,L,,0
RUA 0,1,2,9,A,49582,0
RUA 0,1,2,9,B,82078,0
RUA 0,1,2,9,C,47413,0
RUA 0,1,2,9,D,56406,0
RUA 0,1,2,9,E,55364,0
RUA 0,1,2,9,F,54665,0
RUA 0,1,2,9,G,85923,0
RUA 0,1,2,9,H,87845,0
RUA 0,1,2,9,I,,0
RUA 0,1,2,9,J,85069,0
RUA 0,1,2,9,K,58313,0
RUA 0,1,2,9,L,59358,0
RUA 0,1,2,10,A,86904,0
RUA 0,1,2,10,B,58731,0
RUA 0,1,2,10,C,85653,0
RUA 0,1,2,10,D,59557,0
RUA 0,1,2,10,E,55609,0
RUA 0,1,2,10,F,52030,0
RUA 0,1,2,10,G,,0
RUA 0,1,2,10,H,,0
RUA 0,1,2,10,I,86724,0
RUA 0,1,2,10,J,89661,0
RUA 0,1,2,10,K,86994,0
RUA 0,1,2,10,L,,0
RUA 0,1,2,11,A,49806,0
RUA 0,1,2,11,B,56420,0
RUA 0,1,2,11,C,49539,0
RUA 0,1,2,11,D,52754,0
RUA 0,1,2,11,E,51938,0
RUA 0,1,2,11,F,50279,0
RUA 0,1,2,11,G,48298,0
RUA 0,1,2,11,H,88137,0
RUA 0,1,2,11,I,85646,0
RUA 0,1,2,11,J,,0
RUA 0,1,2,11,K,,0
RUA 0,1,2,11,L,,0
RUA 0,1,2,12,A,54192,0
RUA 0,1,2,12,B,93560,0
RUA 0,1,2,12,C,89768,0
RUA 0,1,2,12,D,95013,0
RUA 0,1,2,12,E,49228,0
RUA 0,1,2,12,F,50285,0
RUA 0,1,2,12,G,50930,0
RUA 0,1,2,12,H,83785,0
RUA 0,1,2,12,I,85647,0
RUA 0,1,2,12,J,,0
RUA 0,1,2,12,K,,0
RUA 0,1,2,12,L,,0
RUA 0,1,2,13,A,83784,0
RUA 0,1,2,13,B,53137,0
RUA 0,1,2,13,C,58216,0
RUA 0,1,2,13,D,49225,0
RUA 0,1,2,13,E,07233,0
RUA 0,1,2,13,F,50286,0
RUA 0,1,2,13,G,,0
RUA 0,1,2,13,H,55559,0
RUA 0,1,2,13,I,59685,0
RUA 0,1,2,13,J,,0
RUA 0,1,2,13,K,,0
RUA 0,1,2,13,L,,0
RUA 0,1,2,14,A,50124,0
RUA 0,1,2,14,B,01005,0
RUA 0,1,2,14,C,49498,0
RUA 0,1,2,14,D,54280,0
RUA 0,1,2,14,E,51707,0
RUA 0,1,2,14,F,56058,0
RUA 0,1,2,14,G,52410,0
RUA 0,1,2,14,H,56692,0
RUA 0,1,2,14,I,83901,0
RUA 0,1,2,14,J,,0
RUA 0,1,2,14,K,,0
RUA 0,1,2,14,L,,0
RUA 0,1,2,15,A,51876,0
RUA 0,1,2,15,B,85055,0
RUA 0,1,2,15,C,48636,0
RUA 0,1,2,15,D,58687,0
RUA 0,1,2,15,E,85924,0
RUA 0,1,2,15,F,55483,0
RUA 0,1,2,15,G,49055,0
RUA 0,1,2,15,H,54885,0
RUA 0,1,2,15,I,86985,0
RUA 0,1,2,15,J,,0
RUA 0,1,2,15,K,,0
RUA 0,1,2,15,L,,0
RUA 2A,2,2,1,A,53490,0
RUA 2A,2,2,1,B,89451,0
RUA 2A,2,2,1,C,86429,0
RUA 2A,2,2,1,D,87272,0
RUA 2A,2,2,1,E,,0
RUA 2A,2,2,2,A,93729,0
RUA 2A,2,2,2,B,95619,0
RUA 2A,2,2,2,C,85452,0
RUA 2A,2,2,2,D,55488,0
RUA 2A,2,2,2,E,,0
RUA 2A,2,2,3,A,58984,0
RUA 2A,2,2,3,B,58985,0
RUA 2A,2,2,3,C,58987,0
RUA 2A,2,2,3,D,58978,0
RUA 2A,2,2,3,E,,0
RUA 2A,2,2,4,A,75771,0
RUA 2A,2,2,4,B,58716,0
RUA 2A,2,2,4,C,55253,0
RUA 2A,2,2,4,D,51214,0
RUA 2A,2,2,4,E,,0
RUA 2A,2,2,5,A,46442;49490;56666;56579;57640;56839;87351;87307,0
RUA 2A,2,2,5,B,59070,0
RUA 2A,2,2,5,C,85935,0
RUA 2A,2,2,5,D,86950,0
RUA 2A,2,2,5,E,,0
RUA 2A,2,2,6,A,55766,0
RUA 2A,2,2,6,B,86501,0
RUA 2A,2,2,6,C,54170,0
RUA 2A,2,2,6,D,52591,0
RUA 2A,2,2,6,E,,0
RUA 2A,3,2,1,A,51442,0
RUA 2A,3,2,1,B,88889,0
RUA 2A,3,2,1,C,87938,0
RUA 2A,3,2,1,D,86092,0
RUA 2A,3,2,1,E,,0
RUA 2A,3,2,2,A,07378;56198,0
RUA 2A,3,2,2,B,85756,0
RUA 2A,3,2,2,C,90609,0
RUA 2A,3,2,2,D,87556,0
RUA 2A,3,2,2,E,,0
RUA 2A,3,2,3,A,83615,0
RUA 2A,3,2,3,B,85285,0
RUA 2A,3,2,3,C,58989,0
RUA 2A,3,2,3,D,88699,0
RUA 2A,3,2,3,E,,0
RUA 2A,3,2,4,A,53917,0
RUA 2A,3,2,4,B,71286,0
RUA 2A,3,2,4,C,85259,0
RUA 2A,3,2,4,D,87068,0
RUA 2A,3,2,4,E,,0
RUA 2A,3,2,5,A,01073;1073,0
RUA 2A,3,2,5,B,48634,0
RUA 2A,3,2,5,C,55807,0
RUA 2A,3,2,5,D,74212,0
RUA 2A,3,2,5,E,,0
RUA 2A,3,2,6,A,56763,0
RUA 2A,3,2,6,B,58845,0
RUA 2A,3,2,6,C,51890,0
RUA 2A,3,2,6,D,90957,0
RUA 2A,3,2,6,E,,0
RUA 2A,4,2,1,A,58307,0
RUA 2A,4,2,1,B,58308,0
RUA 2A,4,2,1,C,57043,0
RUA 2A,4,2,1,D,49878,0
RUA 2A,4,2,1,E,,0
RUA 2A,4,2,2,A,58138,0
RUA 2A,4,2,2,B,84688,0
RUA 2A,4,2,2,C,57042,0
RUA 2A,4,2,2,D,89658,0
RUA 2A,4,2,2,E,,0
RUA 2A,4,2,3,A,56690,0
RUA 2A,4,2,3,B,86336,0
RUA 2A,4,2,3,C,56687,0
RUA 2A,4,2,3,D,89660,0
RUA 2A,4,2,3,E,,0
RUA 2A,4,2,4,A,52166,0
RUA 2A,4,2,4,B,89682,0
RUA 2A,4,2,4,C,84654,0
RUA 2A,4,2,4,D,90219,0
RUA 2A,4,2,4,E,,0
RUA 2A,4,2,5,A,56688,0
RUA 2A,4,2,5,B,89683,0
RUA 2A,4,2,5,C,58311,0
RUA 2A,4,2,5,D,89662,0
RUA 2A,4,2,5,E,58312,0
RUA 2A,4,2,6,A,84690,0
RUA 2A,4,2,6,B,58310,0
RUA 2A,4,2,6,C,76756,0
RUA 2A,4,2,6,D,90998,0
RUA 2A,4,2,6,E,,0
RUA 2A,5,2,1,A,86868,0
RUA 2A,5,2,1,B,86870,0
RUA 2A,5,2,1,C,83624,0
RUA 2A,5,2,1,D,87020,0
RUA 2A,5,2,1,E,,0
RUA 2A,5,2,2,A,85936,0
RUA 2A,5,2,2,B,56526,0
RUA 2A,5,2,2,C,87353,0
RUA 2A,5,2,2,D,87019,0
RUA 2A,5,2,2,E,,0
RUA 2A,5,2,3,A,58237,0
RUA 2A,5,2,3,B,56527,0
RUA 2A,5,2,3,C,58238,0
RUA 2A,5,2,3,D,58239,0
RUA 2A,5,2,3,E,,0
RUA 2A,5,2,4,A,48485,0
RUA 2A,5,2,4,B,58342,0
RUA 2A,5,2,4,C,57046,0
RUA 2A,5,2,4,D,58236,0
RUA 2A,5,2,4,E,,0
RUA 2A,5,2,5,A,47411,0
RUA 2A,5,2,5,B,94401,0
RUA 2A,5,2,5,C,53141,0
RUA 2A,5,2,5,D,64136,0
RUA 2A,5,2,5,E,,0
RUA 2A,5,2,6,A,47596,0
RUA 2A,5,2,6,B,01648,0
RUA 2A,5,2,6,C,58363,0
RUA 2A,5,2,6,D,57492,0
RUA 2A,5,2,6,E,,0
RUA 2A,6,2,1,A,88023,0
RUA 2A,6,2,1,B,58159,0
RUA 2A,6,2,1,C,85584,0
RUA 2A,6,2,1,D,56152,0
RUA 2A,6,2,1,E,,0
RUA 2A,6,2,2,A,48508,0
RUA 2A,6,2,2,B,88340,0
RUA 2A,6,2,2,C,86369,0
RUA 2A,6,2,2,D,,0
RUA 2A,6,2,2,E,,0
RUA 2A,6,2,3,A,86505,0
RUA 2A,6,2,3,B,85306,0
RUA 2A,6,2,3,C,59823,0
RUA 2A,6,2,3,D,,0
RUA 2A,6,2,3,E,,0
RUA 2A,6,2,4,A,75082,0
RUA 2A,6,2,4,B,86504,0
RUA 2A,6,2,4,C,59830,0
RUA 2A,6,2,4,D,,0
